problem_id,avg_accuracy,difficulty_score,std_accuracy,num_epochs
2422,0.8,0.19999999999999996,0.4,5
1459,0.8,0.19999999999999996,0.4,5
1158,0.8,0.19999999999999996,0.4000000000000001,5
2260,0.8,0.19999999999999996,0.4000000000000001,5
2556,0.8,0.19999999999999996,0.4,5
664,0.8,0.19999999999999996,0.4000000000000001,5
660,0.8,0.19999999999999996,0.4000000000000001,5
2560,0.8,0.19999999999999996,0.4,5
603,0.8,0.19999999999999996,0.4,5
289,0.8,0.19999999999999996,0.4000000000000001,5
471,0.8,0.19999999999999996,0.4,5
292,0.8,0.19999999999999996,0.4000000000000001,5
418,0.8,0.19999999999999996,0.4,5
409,0.8,0.19999999999999996,0.4000000000000001,5
400,0.8,0.19999999999999996,0.4,5
383,0.8,0.19999999999999996,0.4,5
337,0.8,0.19999999999999996,0.4,5
218,0.8,0.19999999999999996,0.4000000000000001,5
2463,0.8,0.19999999999999996,0.4,5
184,0.8,0.19999999999999996,0.4000000000000001,5
1910,0.8,0.19999999999999996,0.4,5
1845,0.8,0.19999999999999996,0.4000000000000001,5
173,0.8,0.19999999999999996,0.4000000000000001,5
2281,1.0,0.0,0.0,5
2564,1.0,0.0,0.0,5
2300,1.0,0.0,0.0,5
2433,1.0,0.0,0.0,5
2430,1.0,0.0,0.0,5
2292,1.0,0.0,0.0,5
2286,1.0,0.0,0.0,5
2565,1.0,0.0,0.0,5
2454,1.0,0.0,0.0,5
2578,1.0,0.0,0.0,5
2363,1.0,0.0,0.0,5
2408,1.0,0.0,0.0,5
2695,1.0,0.0,0.0,5
2691,1.0,0.0,0.0,5
2615,1.0,0.0,0.0,5
2623,1.0,0.0,0.0,5
2638,1.0,0.0,0.0,5
2643,1.0,0.0,0.0,5
2314,1.0,0.0,0.0,5
2392,1.0,0.0,0.0,5
2561,1.0,0.0,0.0,5
2386,1.0,0.0,0.0,5
2670,1.0,0.0,0.0,5
2456,1.0,0.0,0.0,5
2369,1.0,0.0,0.0,5
2663,1.0,0.0,0.0,5
2359,1.0,0.0,0.0,5
2438,1.0,0.0,0.0,5
2662,1.0,0.0,0.0,5
2459,1.0,0.0,0.0,5
2681,1.0,0.0,0.0,5
2345,1.0,0.0,0.0,5
2661,1.0,0.0,0.0,5
2411,1.0,0.0,0.0,5
2343,1.0,0.0,0.0,5
2550,1.0,0.0,0.0,5
2338,1.0,0.0,0.0,5
2683,1.0,0.0,0.0,5
2374,1.0,0.0,0.0,5
2689,1.0,0.0,0.0,5
2558,1.0,0.0,0.0,5
2650,1.0,0.0,0.0,5
1899,1.0,0.0,0.0,5
2258,1.0,0.0,0.0,5
627,1.0,0.0,0.0,5
377,1.0,0.0,0.0,5
399,1.0,0.0,0.0,5
412,1.0,0.0,0.0,5
436,1.0,0.0,0.0,5
459,1.0,0.0,0.0,5
518,1.0,0.0,0.0,5
614,1.0,0.0,0.0,5
639,1.0,0.0,0.0,5
1483,1.0,0.0,0.0,5
767,1.0,0.0,0.0,5
892,1.0,0.0,0.0,5
968,1.0,0.0,0.0,5
1011,1.0,0.0,0.0,5
1059,1.0,0.0,0.0,5
1137,1.0,0.0,0.0,5
1335,1.0,0.0,0.0,5
367,1.0,0.0,0.0,5
348,1.0,0.0,0.0,5
335,1.0,0.0,0.0,5
316,1.0,0.0,0.0,5
58,1.0,0.0,0.0,5
81,1.0,0.0,0.0,5
104,1.0,0.0,0.0,5
168,1.0,0.0,0.0,5
197,1.0,0.0,0.0,5
198,1.0,0.0,0.0,5
203,1.0,0.0,0.0,5
204,1.0,0.0,0.0,5
214,1.0,0.0,0.0,5
215,1.0,0.0,0.0,5
229,1.0,0.0,0.0,5
236,1.0,0.0,0.0,5
239,1.0,0.0,0.0,5
302,1.0,0.0,0.0,5
305,1.0,0.0,0.0,5
1412,1.0,0.0,0.0,5
1736,1.0,0.0,0.0,5
2247,1.0,0.0,0.0,5
2106,1.0,0.0,0.0,5
2022,1.0,0.0,0.0,5
2032,1.0,0.0,0.0,5
2037,1.0,0.0,0.0,5
2086,1.0,0.0,0.0,5
2097,1.0,0.0,0.0,5
2100,1.0,0.0,0.0,5
2104,1.0,0.0,0.0,5
2118,1.0,0.0,0.0,5
1751,1.0,0.0,0.0,5
2126,1.0,0.0,0.0,5
2195,1.0,0.0,0.0,5
2223,1.0,0.0,0.0,5
2227,1.0,0.0,0.0,5
2231,1.0,0.0,0.0,5
2237,1.0,0.0,0.0,5
2242,1.0,0.0,0.0,5
2003,1.0,0.0,0.0,5
1976,1.0,0.0,0.0,5
1974,1.0,0.0,0.0,5
1954,1.0,0.0,0.0,5
1790,1.0,0.0,0.0,5
1907,1.0,0.0,0.0,5
1909,1.0,0.0,0.0,5
1911,1.0,0.0,0.0,5
1913,1.0,0.0,0.0,5
1914,1.0,0.0,0.0,5
1917,1.0,0.0,0.0,5
1918,1.0,0.0,0.0,5
1919,1.0,0.0,0.0,5
1923,1.0,0.0,0.0,5
1924,1.0,0.0,0.0,5
1925,1.0,0.0,0.0,5
1927,1.0,0.0,0.0,5
1942,1.0,0.0,0.0,5
1952,1.0,0.0,0.0,5
2700,1.0,0.0,0.0,5
